"user_name","app_id","app_activity_id","activity_type","activity_status","tag","group","priority","is_local_only","etag","created_in_cloud","last_modified_time","expiration_time","start_time","end_time","last_modified_on_client"
﻿"test","[{"application":"dek.encrypted.settings","platform":"alternateId"},{"application":"","platform":"packageId"}]"," ","System","Active","706364775297990811"," ","1","0","36","1687776432","1687776432","2003136432","1687776392","NULL","1687776392"
﻿"test","[{"application":"VisualStudio.efb93ab7","platform":"windows_win32"},{"application":"VisualStudio.efb93ab7","platform":"packageId"},{"application":"","platform":"alternateId"}]","ECB32AF3-1440-4086-94E3-5311F97F89C4\{Local Downloads}\onlinesearch\onlinesearch\OnlineSearch.sln","App In Use/Focus","Active"," "," ","1","0","5227","NULL","1691738460","1694330960","1691738460","1691738960","1691738960"
﻿"test","[{"application":"VisualStudio.efb93ab7","platform":"windows_win32"},{"application":"VisualStudio.efb93ab7","platform":"packageId"},{"application":"","platform":"alternateId"}]","ECB32AF3-1440-4086-94E3-5311F97F89C4\C:\james\eDetectorWindowsAgent_VS2019\Agent_VS2019.sln","Copy/Paste","Active"," ","Copy","3","0","5318","1691739829","1691739829","1692344628","1691739823","1691739823","1691739823"
﻿"test","[{"application":"VisualStudio.efb93ab7","platform":"windows_win32"},{"application":"VisualStudio.efb93ab7","platform":"packageId"},{"application":"","platform":"alternateId"}]","ECB32AF3-1440-4086-94E3-5311F97F89C4\C:\james\eDetectorWindowsAgent_VS2019\Agent_VS2019.sln","Copy/Paste","Active"," ","Copy","3","0","5743","1691745507","1691745507","1692350306","1691745197","1691745197","1691745197"
﻿"test","[{"application":"Microsoft.Windows.Explorer","platform":"windows_win32"},{"application":"Microsoft.Windows.Explorer","platform":"packageId"},{"application":"","platform":"alternateId"}]","ECB32AF3-1440-4086-94E3-5311F97F89C4","App In Use/Focus","Active"," "," ","3","0","1899","NULL","1689326806","1691918806","1689326803","1689326806","1689326806"
﻿"test","[{"application":"VisualStudio.efb93ab7","platform":"windows_win32"},{"application":"VisualStudio.efb93ab7","platform":"packageId"},{"application":"","platform":"alternateId"}]","ECB32AF3-1440-4086-94E3-5311F97F89C4\{Local Downloads}\onlinesearch\onlinesearch\OnlineSearch.sln","App In Use/Focus","Active"," "," ","1","0","1749","NULL","1689301145","1691906498","1689301145","1689314498","1689314498"
﻿"test","[{"application":"VisualStudio.efb93ab7","platform":"windows_win32"},{"application":"VisualStudio.efb93ab7","platform":"packageId"},{"application":"","platform":"alternateId"}]","ECB32AF3-1440-4086-94E3-5311F97F89C4\{Local Downloads}\onlinesearch\onlinesearch\OnlineSearch.sln","Copy/Paste","Active"," ","Copy","3","0","4642","1691719057","1691719057","1692323856","1691719056","1691719056","1691719056"
﻿"test","[{"application":"Microsoft.WindowsTerminal_8wekyb3d8bbwe!App","platform":"windows_universal"},{"application":"Microsoft.WindowsTerminal_8wekyb3d8bbwe!App","platform":"packageId"},{"application":"","platform":"alternateId"}]","ECB32AF3-1440-4086-94E3-5311F97F89C4","App In Use/Focus","Active"," "," ","3","0","2663","NULL","1689837036","1692429209","1689837021","1689837209","1689837209"
﻿"test","[{"application":"VisualStudio.efb93ab7","platform":"windows_win32"},{"application":"VisualStudio.efb93ab7","platform":"packageId"},{"application":"","platform":"alternateId"}]","ECB32AF3-1440-4086-94E3-5311F97F89C4\C:\james\eDetectorWindowsAgent_VS2019\Agent_VS2019.sln","Copy/Paste","Active"," ","Copy","3","0","5442","1691741963","1691741963","1692346762","1691741952","1691741952","1691741952"
﻿"test","[{"application":"VisualStudio.efb93ab7","platform":"windows_win32"},{"application":"VisualStudio.efb93ab7","platform":"packageId"},{"application":"","platform":"alternateId"}]","ECB32AF3-1440-4086-94E3-5311F97F89C4\{Local Downloads}\onlinesearch\onlinesearch\OnlineSearch.sln","App In Use/Focus","Active"," "," ","1","0","1553","NULL","1689232469","1691824469","1689232438","1689232469","1689232469"
